find_all	abc$	xx	[]
split	abc$	xx	[xx]
captures	abc$	xx	<none>
is_match	abc$	xxx	false
full_match	abc$	xxx	false
find	abc$	xxx	<none>
find_all	abc$	xxx	[]
split	abc$	xxx	[xxx]
captures	abc$	xxx	<none>
is_match	abc$	xxxx	false
full_match	abc$	xxxx	false
find	abc$	xxxx	<none>
find_all	abc$	xxxx	[]
split	abc$	xxxx	[xxxx]
captures	abc$	xxxx	<none>
is_match	abc$	a.b	false
full_match	abc$	a.b	false
find	abc$	a.b	<none>
find_all	abc$	a.b	[]
split	abc$	a.b	[a.b]
captures	abc$	a.b	<none>
is_match	abc$	a\b	false
full_match	abc$	a\b	false
find	abc$	a\b	<none>
find_all	abc$	a\b	[]
split	abc$	a\b	[a\b]
captures	abc$	a\b	<none>
is_match	abc$	-a-z-	false
full_match	abc$	-a-z-	false
find	abc$	-a-z-	<none>
find_all	abc$	-a-z-	[]
split	abc$	-a-z-	[-a-z-]
captures	abc$	-a-z-	<none>
is_match	abc$	[bracket]	false
full_match	abc$	[bracket]	false
find	abc$	[bracket]	<none>
find_all	abc$	[bracket]	[]
split	abc$	[bracket]	[[bracket]]
captures	abc$	[bracket]	<none>
is_match	abc$	ab	false
full_match	abc$	ab	false
find	abc$	ab	<none>
find_all	abc$	ab	[]
split	abc$	ab	[ab]
captures	abc$	ab	<none>
is_match	abc$	b	false
full_match	abc$	b	false
find	abc$	b	<none>
find_all	abc$	b	[]
split	abc$	b	[b]
captures	abc$	b	<none>
is_match	abc$	]	false
full_match	abc$	]	false
find	abc$	]	<none>
find_all	abc$	]	[]
split	abc$	]	[]]
captures	abc$	]	<none>
is_match	abc$	a]b	false
full_match	abc$	a]b	false
find	abc$	a]b	<none>
find_all	abc$	a]b	[]
split	abc$	a]b	[a]b]
captures	abc$	a]b	<none>
is_match	^a.*z$		false
full_match	^a.*z$		false
find	^a.*z$		<none>
find_all	^a.*z$		[]
split	^a.*z$		[]
captures	^a.*z$		<none>
is_match	^a.*z$	a	false
full_match	^a.*z$	a	false
find	^a.*z$	a	<none>
find_all	^a.*z$	a	[]
split	^a.*z$	a	[a]
captures	^a.*z$	a	<none>
is_match	^a.*z$	abc	false
full_match	^a.*z$	abc	false
find	^a.*z$	abc	<none>
find_all	^a.*z$	abc	[]
split	^a.*z$	abc	[abc]
captures	^a.*z$	abc	<none>
is_match	^a.*z$	aXc	false
full_match	^a.*z$	aXc	false
find	^a.*z$	aXc	<none>
find_all	^a.*z$	aXc	[]
split	^a.*z$	aXc	[aXc]
captures	^a.*z$	aXc	<none>
is_match	^a.*z$	aaabccc	false
full_match	^a.*z$	aaabccc	false
find	^a.*z$	aaabccc	<none>
find_all	^a.*z$	aaabccc	[]
split	^a.*z$	aaabccc	[aaabccc]
captures	^a.*z$	aaabccc	<none>
is_match	^a.*z$	xyz	false
full_match	^a.*z$	xyz	false
find	^a.*z$	xyz	<none>
find_all	^a.*z$	xyz	[]
split	^a.*z$	xyz	[xyz]
captures	^a.*z$	xyz	<none>
is_match	^a.*z$	word boundary word	false
full_match	^a.*z$	word boundary word	false
find	^a.*z$	word boundary word	<none>
find_all	^a.*z$	word boundary word	[]
split	^a.*z$	word boundary word	[word boundary word]
captures	^a.*z$	word boundary word	<none>
is_match	^a.*z$	123-4567	false
full_match	^a.*z$	123-4567	false
find	^a.*z$	123-4567	<none>
find_all	^a.*z$	123-4567	[]
split	^a.*z$	123-4567	[123-4567]
captures	^a.*z$	123-4567	<none>
is_match	^a.*z$	3.14 and 2.718	false
full_match	^a.*z$	3.14 and 2.718	false
find	^a.*z$	3.14 and 2.718	<none>
find_all	^a.*z$	3.14 and 2.718	[]
split	^a.*z$	3.14 and 2.718	[3.14 and 2.718]
captures	^a.*z$	3.14 and 2.718	<none>
is_match	^a.*z$	  spaced  	false
full_match	^a.*z$	  spaced  	false
find	^a.*z$	  spaced  	<none>
find_all	^a.*z$	  spaced  	[]
split	^a.*z$	  spaced  	[  spaced  ]
captures	^a.*z$	  spaced  	<none>
is_match	^a.*z$	AaBbCc	false
full_match	^a.*z$	AaBbCc	false
find	^a.*z$	AaBbCc	<none>
find_all	^a.*z$	AaBbCc	[]
split	^a.*z$	AaBbCc	[AaBbCc]
captures	^a.*z$	AaBbCc	<none>
is_match	^a.*z$	foobaz barbaz	false
full_match	^a.*z$	foobaz barbaz	false
find	^a.*z$	foobaz barbaz	<none>
find_all	^a.*z$	foobaz barbaz	[]
split	^a.*z$	foobaz barbaz	[foobaz barbaz]
captures	^a.*z$	foobaz barbaz	<none>
is_match	^a.*z$	xx	false
full_match	^a.*z$	xx	false
find	^a.*z$	xx	<none>
find_all	^a.*z$	xx	[]
split	^a.*z$	xx	[xx]
captures	^a.*z$	xx	<none>
is_match	^a.*z$	xxx	false
full_match	^a.*z$	xxx	false
find	^a.*z$	xxx	<none>
find_all	^a.*z$	xxx	[]
split	^a.*z$	xxx	[xxx]
captures	^a.*z$	xxx	<none>
is_match	^a.*z$	xxxx	false
full_match	^a.*z$	xxxx	false
find	^a.*z$	xxxx	<none>
find_all	^a.*z$	xxxx	[]
split	^a.*z$	xxxx	[xxxx]
captures	^a.*z$	xxxx	<none>
is_match	^a.*z$	a.b	false
full_match	^a.*z$	a.b	false
find	^a.*z$	a.b	<none>
find_all	^a.*z$	a.b	[]
split	^a.*z$	a.b	[a.b]
captures	^a.*z$	a.b	<none>
is_match	^a.*z$	a\b	false
full_match	^a.*z$	a\b	false
find	^a.*z$	a\b	<none>
find_all	^a.*z$	a\b	[]
split	^a.*z$	a\b	[a\b]
captures	^a.*z$	a\b	<none>
is_match	^a.*z$	-a-z-	false
full_match	^a.*z$	-a-z-	false
find	^a.*z$	-a-z-	<none>
find_all	^a.*z$	-a-z-	[]
split	^a.*z$	-a-z-	[-a-z-]
captures	^a.*z$	-a-z-	<none>
is_match	^a.*z$	[bracket]	false
full_match	^a.*z$	[bracket]	false
find	^a.*z$	[bracket]	<none>
find_all	^a.*z$	[bracket]	[]
split	^a.*z$	[bracket]	[[bracket]]
captures	^a.*z$	[bracket]	<none>
is_match	^a.*z$	ab	false
full_match	^a.*z$	ab	false
find	^a.*z$	ab	<none>
find_all	^a.*z$	ab	[]
split	^a.*z$	ab	[ab]
captures	^a.*z$	ab	<none>
is_match	^a.*z$	b	false
full_match	^a.*z$	b	false
find	^a.*z$	b	<none>
find_all	^a.*z$	b	[]
split	^a.*z$	b	[b]
captures	^a.*z$	b	<none>
is_match	^a.*z$	]	false
full_match	^a.*z$	]	false
find	^a.*z$	]	<none>
find_all	^a.*z$	]	[]
split	^a.*z$	]	[]]
captures	^a.*z$	]	<none>
is_match	^a.*z$	a]b	false
full_match	^a.*z$	a]b	false
find	^a.*z$	a]b	<none>
find_all	^a.*z$	a]b	[]
split	^a.*z$	a]b	[a]b]
captures	^a.*z$	a]b	<none>
is_match	\bword\b		false
full_match	\bword\b		false
find	\bword\b		<none>
find_all	\bword\b		[]
split	\bword\b		[]
captures	\bword\b		<none>
is_match	\bword\b	a	false
full_match	\bword\b	a	false
find	\bword\b	a	<none>
find_all	\bword\b	a	[]
split	\bword\b	a	[a]
captures	\bword\b	a	<none>
is_match	\bword\b	abc	false
full_match	\bword\b	abc	false
find	\bword\b	abc	<none>
find_all	\bword\b	abc	[]
split	\bword\b	abc	[abc]
captures	\bword\b	abc	<none>
is_match	\bword\b	aXc	false
full_match	\bword\b	aXc	false
find	\bword\b	aXc	<none>
find_all	\bword\b	aXc	[]
split	\bword\b	aXc	[aXc]
captures	\bword\b	aXc	<none>
is_match	\bword\b	aaabccc	false
full_match	\bword\b	aaabccc	false
find	\bword\b	aaabccc	<none>
find_all	\bword\b	aaabccc	[]
split	\bword\b	aaabccc	[aaabccc]
captures	\bword\b	aaabccc	<none>
is_match	\bword\b	xyz	false
full_match	\bword\b	xyz	false
find	\bword\b	xyz	<none>
find_all	\bword\b	xyz	[]
split	\bword\b	xyz	[xyz]
captures	\bword\b	xyz	<none>
is_match	\bword\b	word boundary word	true
full_match	\bword\b	word boundary word	false
find	\bword\b	word boundary word	<word>
find_all	\bword\b	word boundary word	[word|word]
split	\bword\b	word boundary word	[| boundary |]
captures	\bword\b	word boundary word	[word]
is_match	\bword\b	123-4567	false
full_match	\bword\b	123-4567	false
find	\bword\b	123-4567	<none>
find_all	\bword\b	123-4567	[]
split	\bword\b	123-4567	[123-4567]
captures	\bword\b	123-4567	<none>
is_match	\bword\b	3.14 and 2.718	false
full_match	\bword\b	3.14 and 2.718	false
find	\bword\b	3.14 and 2.718	<none>
find_all	\bword\b	3.14 and 2.718	[]
split	\bword\b	3.14 and 2.718	[3.14 and 2.718]
captures	\bword\b	3.14 and 2.718	<none>
is_match	\bword\b	  spaced  	false
full_match	\bword\b	  spaced  	false
find	\bword\b	  spaced  	<none>
find_all	\bword\b	  spaced  	[]
split	\bword\b	  spaced  	[  spaced  ]
captures	\bword\b	  spaced  	<none>
is_match	\bword\b	AaBbCc	false
full_match	\bword\b	AaBbCc	false
find	\bword\b	AaBbCc	<none>
find_all	\bword\b	AaBbCc	[]
split	\bword\b	AaBbCc	[AaBbCc]
captures	\bword\b	AaBbCc	<none>
is_match	\bword\b	foobaz barbaz	false
full_match	\bword\b	foobaz barbaz	false
find	\bword\b	foobaz barbaz	<none>
find_all	\bword\b	foobaz barbaz	[]
split	\bword\b	foobaz barbaz	[foobaz barbaz]
captures	\bword\b	foobaz barbaz	<none>
is_match	\bword\b	xx	false
full_match	\bword\b	xx	false
find	\bword\b	xx	<none>
find_all	\bword\b	xx	[]
split	\bword\b	xx	[xx]
captures	\bword\b	xx	<none>
is_match	\bword\b	xxx	false
full_match	\bword\b	xxx	false
find	\bword\b	xxx	<none>
find_all	\bword\b	xxx	[]
split	\bword\b	xxx	[xxx]
captures	\bword\b	xxx	<none>
is_match	\bword\b	xxxx	false
full_match	\bword\b	xxxx	false
find	\bword\b	xxxx	<none>
find_all	\bword\b	xxxx	[]
split	\bword\b	xxxx	[xxxx]
captures	\bword\b	xxxx	<none>
is_match	\bword\b	a.b	false
full_match	\bword\b	a.b	false
find	\bword\b	a.b	<none>
find_all	\bword\b	a.b	[]
split	\bword\b	a.b	[a.b]
captures	\bword\b	a.b	<none>
is_match	\bword\b	a\b	false
full_match	\bword\b	a\b	false
find	\bword\b	a\b	<none>
find_all	\bword\b	a\b	[]
split	\bword\b	a\b	[a\b]
captures	\bword\b	a\b	<none>
is_match	\bword\b	-a-z-	false
full_match	\bword\b	-a-z-	false
find	\bword\b	-a-z-	<none>
find_all	\bword\b	-a-z-	[]
split	\bword\b	-a-z-	[-a-z-]
captures	\bword\b	-a-z-	<none>
is_match	\bword\b	[bracket]	false
full_match	\bword\b	[bracket]	false
find	\bword\b	[bracket]	<none>
find_all	\bword\b	[bracket]	[]
split	\bword\b	[bracket]	[[bracket]]
captures	\bword\b	[bracket]	<none>
is_match	\bword\b	ab	false
full_match	\bword\b	ab	false
find	\bword\b	ab	<none>
find_all	\bword\b	ab	[]
split	\bword\b	ab	[ab]
captures	\bword\b	ab	<none>
is_match	\bword\b	b	false
full_match	\bword\b	b	false
find	\bword\b	b	<none>
find_all	\bword\b	b	[]
split	\bword\b	b	[b]
captures	\bword\b	b	<none>
is_match	\bword\b	]	false
full_match	\bword\b	]	false
find	\bword\b	]	<none>
find_all	\bword\b	]	[]
split	\bword\b	]	[]]
captures	\bword\b	]	<none>
is_match	\bword\b	a]b	false
full_match	\bword\b	a]b	false
find	\bword\b	a]b	<none>
find_all	\bword\b	a]b	[]
split	\bword\b	a]b	[a]b]
captures	\bword\b	a]b	<none>
is_match	(a)(b)		false
full_match	(a)(b)		false
find	(a)(b)		<none>
find_all	(a)(b)		[]
split	(a)(b)		[]
captures	(a)(b)		<none>
is_match	(a)(b)	a	false
full_match	(a)(b)	a	false
find	(a)(b)	a	<none>
find_all	(a)(b)	a	[]
split	(a)(b)	a	[a]
captures	(a)(b)	a	<none>
is_match	(a)(b)	abc	true
full_match	(a)(b)	abc	false
find	(a)(b)	abc	<ab>
find_all	(a)(b)	abc	[ab]
split	(a)(b)	abc	[|c]
captures	(a)(b)	abc	[ab|a|b]
is_match	(a)(b)	aXc	false
full_match	(a)(b)	aXc	false
find	(a)(b)	aXc	<none>
find_all	(a)(b)	aXc	[]
split	(a)(b)	aXc	[aXc]
captures	(a)(b)	aXc	<none>
is_match	(a)(b)	aaabccc	true
full_match	(a)(b)	aaabccc	false
find	(a)(b)	aaabccc	<ab>
find_all	(a)(b)	aaabccc	[ab]
split	(a)(b)	aaabccc	[aa|ccc]
captures	(a)(b)	aaabccc	[ab|a|b]
is_match	(a)(b)	xyz	false
full_match	(a)(b)	xyz	false
find	(a)(b)	xyz	<none>
find_all	(a)(b)	xyz	[]
split	(a)(b)	xyz	[xyz]
captures	(a)(b)	xyz	<none>
is_match	(a)(b)	word boundary word	false
full_match	(a)(b)	word boundary word	false
find	(a)(b)	word boundary word	<none>
find_all	(a)(b)	word boundary word	[]
split	(a)(b)	word boundary word	[word boundary word]
captures	(a)(b)	word boundary word	<none>
is_match	(a)(b)	123-4567	false
full_match	(a)(b)	123-4567	false
find	(a)(b)	123-4567	<none>
find_all	(a)(b)	123-4567	[]
split	(a)(b)	123-4567	[123-4567]
captures	(a)(b)	123-4567	<none>
is_match	(a)(b)	3.14 and 2.718	false
full_match	(a)(b)	3.14 and 2.718	false
find	(a)(b)	3.14 and 2.718	<none>
find_all	(a)(b)	3.14 and 2.718	[]
split	(a)(b)	3.14 and 2.718	[3.14 and 2.718]
captures	(a)(b)	3.14 and 2.718	<none>
is_match	(a)(b)	  spaced  	false
full_match	(a)(b)	  spaced  	false
find	(a)(b)	  spaced  	<none>
find_all	(a)(b)	  spaced  	[]
split	(a)(b)	  spaced  	[  spaced  ]
captures	(a)(b)	  spaced  	<none>
is_match	(a)(b)	AaBbCc	false
full_match	(a)(b)	AaBbCc	false
find	(a)(b)	AaBbCc	<none>
find_all	(a)(b)	AaBbCc	[]
split	(a)(b)	AaBbCc	[AaBbCc]
captures	(a)(b)	AaBbCc	<none>
is_match	(a)(b)	foobaz barbaz	false
full_match	(a)(b)	foobaz barbaz	false
find	(a)(b)	foobaz barbaz	<none>
find_all	(a)(b)	foobaz barbaz	[]
split	(a)(b)	foobaz barbaz	[foobaz barbaz]
captures	(a)(b)	foobaz barbaz	<none>
is_match	(a)(b)	xx	false
full_match	(a)(b)	xx	false
find	(a)(b)	xx	<none>
find_all	(a)(b)	xx	[]
split	(a)(b)	xx	[xx]
captures	(a)(b)	xx	<none>
is_match	(a)(b)	xxx	false
full_match	(a)(b)	xxx	false
find	(a)(b)	xxx	<none>
find_all	(a)(b)	xxx	[]
split	(a)(b)	xxx	[xxx]
captures	(a)(b)	xxx	<none>
is_match	(a)(b)	xxxx	false
full_match	(a)(b)	xxxx	false
find	(a)(b)	xxxx	<none>
find_all	(a)(b)	xxxx	[]
split	(a)(b)	xxxx	[xxxx]
captures	(a)(b)	xxxx	<none>
is_match	(a)(b)	a.b	false
full_match	(a)(b)	a.b	false
find	(a)(b)	a.b	<none>
find_all	(a)(b)	a.b	[]
split	(a)(b)	a.b	[a.b]
captures	(a)(b)	a.b	<none>
is_match	(a)(b)	a\b	false
full_match	(a)(b)	a\b	false
find	(a)(b)	a\b	<none>
find_all	(a)(b)	a\b	[]
split	(a)(b)	a\b	[a\b]
captures	(a)(b)	a\b	<none>
is_match	(a)(b)	-a-z-	false
full_match	(a)(b)	-a-z-	false
find	(a)(b)	-a-z-	<none>
find_all	(a)(b)	-a-z-	[]
split	(a)(b)	-a-z-	[-a-z-]
captures	(a)(b)	-a-z-	<none>
is_match	(a)(b)	[bracket]	false
full_match	(a)(b)	[bracket]	false
find	(a)(b)	[bracket]	<none>
find_all	(a)(b)	[bracket]	[]
split	(a)(b)	[bracket]	[[bracket]]
captures	(a)(b)	[bracket]	<none>
is_match	(a)(b)	ab	true
full_match	(a)(b)	ab	true
find	(a)(b)	ab	<ab>
find_all	(a)(b)	ab	[ab]
split	(a)(b)	ab	[|]
captures	(a)(b)	ab	[ab|a|b]
is_match	(a)(b)	b	false
full_match	(a)(b)	b	false
find	(a)(b)	b	<none>
find_all	(a)(b)	b	[]
split	(a)(b)	b	[b]
captures	(a)(b)	b	<none>
is_match	(a)(b)	]	false
full_match	(a)(b)	]	false
find	(a)(b)	]	<none>
find_all	(a)(b)	]	[]
split	(a)(b)	]	[]]
captures	(a)(b)	]	<none>
is_match	(a)(b)	a]b	false
full_match	(a)(b)	a]b	false
find	(a)(b)	a]b	<none>
find_all	(a)(b)	a]b	[]
split	(a)(b)	a]b	[a]b]
captures	(a)(b)	a]b	<none>
is_match	(ab)+		false
full_match	(ab)+		false
find	(ab)+		<none>
find_all	(ab)+		[]
split	(ab)+		[]
captures	(ab)+		<none>
is_match	(ab)+	a	false
full_match	(ab)+	a	false
find	(ab)+	a	<none>
find_all	(ab)+	a	[]
split	(ab)+	a	[a]
captures	(ab)+	a	<none>
is_match	(ab)+	abc	true
full_match	(ab)+	abc	false
find	(ab)+	abc	<ab>
find_all	(ab)+	abc	[ab]
split	(ab)+	abc	[|c]
captures	(ab)+	abc	[ab|ab]
is_match	(ab)+	aXc	false
full_match	(ab)+	aXc	false
find	(ab)+	aXc	<none>
find_all	(ab)+	aXc	[]
split	(ab)+	aXc	[aXc]
captures	(ab)+	aXc	<none>
is_match	(ab)+	aaabccc	true
full_match	(ab)+	aaabccc	false
find	(ab)+	aaabccc	<ab>
find_all	(ab)+	aaabccc	[ab]
split	(ab)+	aaabccc	[aa|ccc]
captures	(ab)+	aaabccc	[ab|ab]
is_match	(ab)+	xyz	false
full_match	(ab)+	xyz	false
find	(ab)+	xyz	<none>
find_all	(ab)+	xyz	[]
split	(ab)+	xyz	[xyz]
captures	(ab)+	xyz	<none>
is_match	(ab)+	word boundary word	false
full_match	(ab)+	word boundary word	false
find	(ab)+	word boundary word	<none>
find_all	(ab)+	word boundary word	[]
split	(ab)+	word boundary word	[word boundary word]
captures	(ab)+	word boundary word	<none>
is_match	(ab)+	123-4567	false
full_match	(ab)+	123-4567	false
find	(ab)+	123-4567	<none>
find_all	(ab)+	123-4567	[]
split	(ab)+	123-4567	[123-4567]
captures	(ab)+	123-4567	<none>
is_match	(ab)+	3.14 and 2.718	false
full_match	(ab)+	3.14 and 2.718	false
find	(ab)+	3.14 and 2.718	<none>
find_all	(ab)+	3.14 and 2.718	[]
split	(ab)+	3.14 and 2.718	[3.14 and 2.718]
captures	(ab)+	3.14 and 2.718	<none>
is_match	(ab)+	  spaced  	false
full_match	(ab)+	  spaced  	false
find	(ab)+	  spaced  	<none>
find_all	(ab)+	  spaced  	[]
split	(ab)+	  spaced  	[  spaced  ]
captures	(ab)+	  spaced  	<none>
is_match	(ab)+	AaBbCc	false
full_match	(ab)+	AaBbCc	false
find	(ab)+	AaBbCc	<none>
find_all	(ab)+	AaBbCc	[]
split	(ab)+	AaBbCc	[AaBbCc]
captures	(ab)+	AaBbCc	<none>
is_match	(ab)+	foobaz barbaz	false
full_match	(ab)+	foobaz barbaz	false
find	(ab)+	foobaz barbaz	<none>
find_all	(ab)+	foobaz barbaz	[]
split	(ab)+	foobaz barbaz	[foobaz barbaz]
captures	(ab)+	foobaz barbaz	<none>
is_match	(ab)+	xx	false
full_match	(ab)+	xx	false
find	(ab)+	xx	<none>
find_all	(ab)+	xx	[]
split	(ab)+	xx	[xx]
captures	(ab)+	xx	<none>
is_match	(ab)+	xxx	false
full_match	(ab)+	xxx	false
find	(ab)+	xxx	<none>
find_all	(ab)+	xxx	[]
split	(ab)+	xxx	[xxx]
captures	(ab)+	xxx	<none>
is_match	(ab)+	xxxx	false
full_match	(ab)+	xxxx	false
find	(ab)+	xxxx	<none>
find_all	(ab)+	xxxx	[]
split	(ab)+	xxxx	[xxxx]
captures	(ab)+	xxxx	<none>
is_match	(ab)+	a.b	false
full_match	(ab)+	a.b	false
find	(ab)+	a.b	<none>
find_all	(ab)+	a.b	[]
split	(ab)+	a.b	[a.b]
captures	(ab)+	a.b	<none>
is_match	(ab)+	a\b	false
full_match	(ab)+	a\b	false
find	(ab)+	a\b	<none>
find_all	(ab)+	a\b	[]
split	(ab)+	a\b	[a\b]
captures	(ab)+	a\b	<none>
is_match	(ab)+	-a-z-	false
full_match	(ab)+	-a-z-	false
find	(ab)+	-a-z-	<none>
find_all	(ab)+	-a-z-	[]
split	(ab)+	-a-z-	[-a-z-]
captures	(ab)+	-a-z-	<none>
is_match	(ab)+	[bracket]	false
full_match	(ab)+	[bracket]	false
find	(ab)+	[bracket]	<none>
find_all	(ab)+	[bracket]	[]
split	(ab)+	[bracket]	[[bracket]]
captures	(ab)+	[bracket]	<none>
is_match	(ab)+	ab	true
full_match	(ab)+	ab	true
find	(ab)+	ab	<ab>
find_all	(ab)+	ab	[ab]
split	(ab)+	ab	[|]
captures	(ab)+	ab	[ab|ab]
is_match	(ab)+	b	false
full_match	(ab)+	b	false
find	(ab)+	b	<none>
find_all	(ab)+	b	[]
split	(ab)+	b	[b]
captures	(ab)+	b	<none>
is_match	(ab)+	]	false
full_match	(ab)+	]	false
find	(ab)+	]	<none>
find_all	(ab)+	]	[]
split	(ab)+	]	[]]
captures	(ab)+	]	<none>
is_match	(ab)+	a]b	false
full_match	(ab)+	a]b	false
find	(ab)+	a]b	<none>
find_all	(ab)+	a]b	[]
split	(ab)+	a]b	[a]b]
captures	(ab)+	a]b	<none>
is_match	a|b		false
full_match	a|b		false
find	a|b		<none>
find_all	a|b		[]
split	a|b		[]
captures	a|b		<none>
is_match	a|b	a	true
full_match	a|b	a	true
find	a|b	a	<a>
find_all	a|b	a	[a]
split	a|b	a	[|]
captures	a|b	a	[a]
is_match	a|b	abc	true
full_match	a|b	abc	false
find	a|b	abc	<a>
find_all	a|b	abc	[a|b]
split	a|b	abc	[||c]
captures	a|b	abc	[a]
is_match	a|b	aXc	true
full_match	a|b	aXc	false
find	a|b	aXc	<a>
find_all	a|b	aXc	[a]
split	a|b	aXc	[|Xc]
captures	a|b	aXc	[a]
is_match	a|b	aaabccc	true
full_match	a|b	aaabccc	false
find	a|b	aaabccc	<a>
find_all	a|b	aaabccc	[a|a|a|b]
split	a|b	aaabccc	[||||ccc]
captures	a|b	aaabccc	[a]
is_match	a|b	xyz	false
full_match	a|b	xyz	false
find	a|b	xyz	<none>
find_all	a|b	xyz	[]
split	a|b	xyz	[xyz]
captures	a|b	xyz	<none>
is_match	a|b	word boundary word	true
full_match	a|b	word boundary word	false
find	a|b	word boundary word	<b>
find_all	a|b	word boundary word	[b|a]
split	a|b	word boundary word	[word |ound|ry word]
captures	a|b	word boundary word	[b]
is_match	a|b	123-4567	false
full_match	a|b	123-4567	false
find	a|b	123-4567	<none>
find_all	a|b	123-4567	[]
split	a|b	123-4567	[123-4567]
captures	a|b	123-4567	<none>
is_match	a|b	3.14 and 2.718	true
full_match	a|b	3.14 and 2.718	false
find	a|b	3.14 and 2.718	<a>
find_all	a|b	3.14 and 2.718	[a]
split	a|b	3.14 and 2.718	[3.14 |nd 2.718]
captures	a|b	3.14 and 2.718	[a]
is_match	a|b	  spaced  	true
full_match	a|b	  spaced  	false
find	a|b	  spaced  	<a>
find_all	a|b	  spaced  	[a]
split	a|b	  spaced  	[  sp|ced  ]
captures	a|b	  spaced  	[a]
is_match	a|b	AaBbCc	true
full_match	a|b	AaBbCc	false
find	a|b	AaBbCc	<a>
find_all	a|b	AaBbCc	[a|b]
split	a|b	AaBbCc	[A|B|Cc]
captures	a|b	AaBbCc	[a]
is_match	a|b	foobaz barbaz	true
full_match	a|b	foobaz barbaz	false
find	a|b	foobaz barbaz	<b>
find_all	a|b	foobaz barbaz	[b|a|b|a|b|a]
split	a|b	foobaz barbaz	[foo||z ||r||z]
captures	a|b	foobaz barbaz	[b]
is_match	a|b	xx	false
full_match	a|b	xx	false
find	a|b	xx	<none>
find_all	a|b	xx	[]
split	a|b	xx	[xx]
captures	a|b	xx	<none>
is_match	a|b	xxx	false
full_match	a|b	xxx	false
find	a|b	xxx	<none>
find_all	a|b	xxx	[]
split	a|b	xxx	[xxx]
captures	a|b	xxx	<none>
is_match	a|b	xxxx	false
full_match	a|b	xxxx	false
find	a|b	xxxx	<none>
find_all	a|b	xxxx	[]
split	a|b	xxxx	[xxxx]
captures	a|b	xxxx	<none>
is_match	a|b	a.b	true
full_match	a|b	a.b	false
find	a|b	a.b	<a>
find_all	a|b	a.b	[a|b]
split	a|b	a.b	[|.|]
captures	a|b	a.b	[a]
is_match	a|b	a\b	true
full_match	a|b	a\b	false
find	a|b	a\b	<a>
find_all	a|b	a\b	[a|b]
split	a|b	a\b	[|\|]
captures	a|b	a\b	[a]
is_match	a|b	-a-z-	true
full_match	a|b	-a-z-	false
find	a|b	-a-z-	<a>
find_all	a|b	-a-z-	[a]
split	a|b	-a-z-	[-|-z-]
captures	a|b	-a-z-	[a]
is_match	a|b	[bracket]	true
full_match	a|b	[bracket]	false
find	a|b	[bracket]	<b>
find_all	a|b	[bracket]	[b|a]
split	a|b	[bracket]	[[|r|cket]]
captures	a|b	[bracket]	[b]
is_match	a|b	ab	true
full_match	a|b	ab	false
find	a|b	ab	<a>
find_all	a|b	ab	[a|b]
split	a|b	ab	[||]
captures	a|b	ab	[a]
is_match	a|b	b	true
full_match	a|b	b	true
find	a|b	b	<b>
find_all	a|b	b	[b]
split	a|b	b	[|]
captures	a|b	b	[b]
is_match	a|b	]	false
full_match	a|b	]	false
find	a|b	]	<none>
find_all	a|b	]	[]
split	a|b	]	[]]
captures	a|b	]	<none>
is_match	a|b	a]b	true
full_match	a|b	a]b	false
find	a|b	a]b	<a>
find_all	a|b	a]b	[a|b]
split	a|b	a]b	[|]|]
captures	a|b	a]b	[a]
is_match	(a|b)+c		false
full_match	(a|b)+c		false
find	(a|b)+c		<none>
find_all	(a|b)+c		[]
split	(a|b)+c		[]
captures	(a|b)+c		<none>
is_match	(a|b)+c	a	false
full_match	(a|b)+c	a	false
find	(a|b)+c	a	<none>
find_all	(a|b)+c	a	[]
split	(a|b)+c	a	[a]
captures	(a|b)+c	a	<none>
is_match	(a|b)+c	abc	true
full_match	(a|b)+c	abc	true
find	(a|b)+c	abc	<abc>
find_all	(a|b)+c	abc	[abc]
split	(a|b)+c	abc	[|]
captures	(a|b)+c	abc	[abc|b]
is_match	(a|b)+c	aXc	false
full_match	(a|b)+c	aXc	false
find	(a|b)+c	aXc	<none>
find_all	(a|b)+c	aXc	[]
split	(a|b)+c	aXc	[aXc]
captures	(a|b)+c	aXc	<none>
is_match	(a|b)+c	aaabccc	true
full_match	(a|b)+c	aaabccc	false
find	(a|b)+c	aaabccc	<aaabc>
find_all	(a|b)+c	aaabccc	[aaabc]
split	(a|b)+c	aaabccc	[|cc]
captures	(a|b)+c	aaabccc	[aaabc|b]
is_match	(a|b)+c	xyz	false
full_match	(a|b)+c	xyz	false
find	(a|b)+c	xyz	<none>
find_all	(a|b)+c	xyz	[]
split	(a|b)+c	xyz	[xyz]
captures	(a|b)+c	xyz	<none>
is_match	(a|b)+c	word boundary word	false
full_match	(a|b)+c	word boundary word	false
find	(a|b)+c	word boundary word	<none>
find_all	(a|b)+c	word boundary word	[]
split	(a|b)+c	word boundary word	[word boundary word]
captures	(a|b)+c	word boundary word	<none>
is_match	(a|b)+c	123-4567	false
full_match	(a|b)+c	123-4567	false
find	(a|b)+c	123-4567	<none>
find_all	(a|b)+c	123-4567	[]
split	(a|b)+c	123-4567	[123-4567]
captures	(a|b)+c	123-4567	<none>
is_match	(a|b)+c	3.14 and 2.718	false
full_match	(a|b)+c	3.14 and 2.718	false
find	(a|b)+c	3.14 and 2.718	<none>
find_all	(a|b)+c	3.14 and 2.718	[]
